original_post,label,image_id,post_id
【城管执法车撞死初中生 目击者称从头部碾压而过】今日中午，南昌一辆城管执法车撞死一名初一男生，肇事人员逃逸。现场目击者称，事发时男学生骑车突然摔倒，后方的城管执法车车速较快，直接从男孩头部碾压而过。目前，肇事者已投案。新京报O江西南昌一城管执法车撞死初中生 肇事者已投案 #城管执法车撞死学生#,0,655dd5f3gw1eyvz2ivcmxj209q0cit99,3918959017451239
【#女司机打手机撞死交警# 当场被吓哭】12月8日，山东济南，一名正在执勤的交警王玄飞被一辆红色宝马mini轿车撞飞，抢救无效不幸身亡，年仅42岁。经初步调查，肇事的25岁女司机，已被刑拘，事发时她正在打电话，酿成悲剧，当场吓哭…(济南时报)O女司机打手机撞死交警 血的教训，再开车千万别打手机了！,0,655dd5f3gw1eyvkz0xy80j20f408hjsl,3918841996658680
【他走了，#10岁男孩捐器官救5人#】11月28日晚，安徽临泉10岁男孩陈硕外出遇车祸，当晚被确诊脑死亡，其父母决定把孩子器官捐献出来！目前，肝脏、肾脏已移植给3人，眼角膜使2名患者重见光明。但肇事司机逃逸，至今仍未露面，“太冷漠了！”O临泉10岁男童被撞脑死亡捐献器官救了5人 肇事者逃逸 转发送送小天使！,0,655dd5f3gw1eytfo9ozf7j20af0dwt9q,3918161139417979
【这些表情已经完全违背了设计者的初衷】哈哈哈哈，太魔性了！！！ （转）,0,6693ce84gw1ezwy35e7dtj20c8083wem,3930553667800349
【自从这只黑狗得了白癜风以后……】最近有一只13岁的大黑狗不幸得了白癜风。去年开始，它的毛开始逐渐褪色，然而，现在这画风就成了那样。恩，第一张是它一年前的样子.....PS：狗狗好可怜，但是忍不住想笑……,0,6693ce84gw1ey78rdr3v8j20c80gaju0,3911217254517644
#史上今日#他把所有的心装进心里，他把所有的爱握在手中，他把所有的伤痛藏在身上，他把所有的生命归还世界。他，就是这样的人。40年前的今天他离去，身后没有子女也没有财产，却有十里长街百万群众洒泪送别！周恩来，人民的好总理，我们永远怀念您,0,6693ce84gw1ezrctkfqvqj208c0axwek,3928906061293979
【法国发生枪击和爆炸 至少60人死 全境进入紧急状态】巴黎市区巴塔克兰剧院以及一家餐馆等地13日晚连续发生多起枪击案，法兰西体育场附近发生爆炸事件，至少60人死亡，并有人被劫为人质。法国总统奥朗德说这是法国“史无前例的恐怖袭击”，宣布法国全境进入紧急状态。警方建议所有巴黎市民请勿出门。,0,6693ce84gw1ey06usx0w1j20lo0c6myp,3908993879998765
#武汉身边事#【最帅公交司机来武汉开车了】“这个公交司机好帅气呀。”近日，一位市民在乘坐34路公交车时，将司机的照片发在网上，让这位司机一夜成了网络红人。其实，这位名叫张威的司机，已不是第一次出名了。早在2012年，他在厦门开公交时就因“高颜值”成了微博红人。O楚天都市报,0,6693ce84gw1exxxo3p32fj20c80850t6,3908295250973080
【周口老汉准备做烧饼供儿上大学 #被骗1万元上吊#】一个多月前，熊老汉带着一万多块钱到新乡准备做烧饼，挣钱供儿子上学。不料，他接到电信诈骗电话，通过银行把钱汇给了骗子，事后，他急忙向警方和银行求助。5日，他悲愤无奈，想不开，在银行大门上吊自杀了…… O新乡一银行门前男子上吊身亡 疑因生意本钱被骗 - 万象 -,0,6693ce84gw1ezpll2iao0j20c80gt0tv,3928249233009020
【怀孕期间每个月需要补充什么营养】女的麻溜马，男的为自己媳妇留着。,0,6693ce84gw1ezp0yhzkhfj20c80dvaan,3928173735065750
【推荐18部2015年度好看的喜剧电影】2015年好看的喜剧片都在这里了~可以留着消遣的时候看~,0,6693ce84gw1ezor40u4m1j20c80p0dj4,3927991031632329
【急寻湖北15岁失踪男生张启龙！】张启龙，身高约150cm，湖北监利人，脸上有青春痘。2015年12月13日下午，在去翔宇监利中学上学途中走失。失踪时穿深蓝呢子外套、黑色牛仔裤、棕色棉鞋，戴灰色白杠围巾。快过年了，家人还在苦苦寻找……扩散帮寻！,0,6693ce84gw1eznlrndiioj20c80gbwf6,3927637703508941
【#父亲为捐肝救女减肥# 扛馒头奔跑月瘦15斤】山东小伙宋宏磊的女儿患有小儿胆道闭锁。出生仅54天就接受了开腹手术，病情恶化引起肝硬化，急需肝移植。为让肝脏早点合格，早点捐肝救女，宋宏磊每天抗20斤馒头奔跑，月瘦15斤！父爱无言预祝他们手术成功！！(齐鲁网) O父亲为捐肝救重病幼女 扛馒头奔跑1个月瘦15斤 - 万象 -,0,6693ce84gw1ezlagcn8zyj20fa0a6wev,3926894557103336
#晚安#其实你比小时候弱多了,0,6693ce84gw1ez5a8iim8xj20c60ext9y,3921914994998391
【儿时记忆！】手影大搜集!，十分珍贵，赶紧收藏吧！,0,6693ce84gw1ez56yq8mx3j20c80l03zw,3921850066952908
【汶川地震截肢女孩被加拿大飞行学校录取 希望从事飞行救援】日前，汶川地震中被截肢双腿的成都女孩黄梅花，被加拿大皇家飞行学校录取。她将于明年2月赴温哥华参加课程。她说，当年直升机将她送到医院，才脱离生命危险。她希望做一名飞行志愿者，参加到空中救援的队伍中。为她的坚强点个赞！,0,6693ce84gw1ez3ydf23rhj20c8084jrs,3921477361755181
有鼻炎的朋友可以看看，17个妙招，总有一个适合你。转给需要的同学试试，绝对有帮助！,0,6693ce84gw1ez1w1int2aj20by0oftd2,3920925978716284
【广西两男子偷狗被打1死1伤 警方：正在侦办】13日，广西两男子因偷狗被村民暴打，致1人死亡1人重伤。图片显示，两名偷狗者被扒光上衣，一名偷狗者满身是血，身上还撒有白色粉末状物体。当地网友称，有人在伤者的伤口上撒盐。当地警方回应，该案正在侦办中。(重庆日报)O广西2男子偷狗被虐打致1死1伤 村民在伤口上撒盐 - 万象 -,0,6693ce84gw1ez1c7yju5sj20af0c9gmr,3920654439262048
能说“谢谢”就不要说“对不起”,0,6693ce84gw1ez1bsg4aerj20c808idg8,3920646889763496
#你家宝宝火了吗#雾霾高发期，每当听到“再坚持一下，风到张家口了~”，终于松了口气，又可以带宝宝出去玩了，长期憋在家里，不仅会影响情绪，甚至会憋出宝宝出现上火等“内伤”，妈妈们有什么育儿妙招，不妨来一起讨论下O网页链接,0,6693ce84gw1ez18v9g678j20hs272q7d,3920642862622087
看完这组图瞬间觉得很多妹子早起一小时化妆。。。。真的很有这个必要！ 今天你早起了吗~,0,6693ce84gw1ez16swssk5j20b50g3dhd,3920608888702274
容易读错的116个汉字，你能读对几个？（思想聚焦）,0,6693ce84gw1ez0j75t9t1j20c80ye79j,3920403535722859
#晚间分享#适合结婚用的歌曲，还没有结婚的可以留着 ！,0,6693ce84gw1eyybso6gxrj20c80963ye,3919705687881608
【网曝湖北巴东一村民被公安局职工持枪打死，官方：系协警】网曝12月7日，巴东县村民王某被派出所职工董世军持枪打死。网帖称，事发后，巴东县公安局以董世军摆弄气枪过失犯罪草草结案，并劝其签署不追究董世军行政责任和刑事责任的谅解书。官方回应，董世军系协警，已被刑拘。O网曝湖北巴东一村民被公安局职工持枪打死 官方：系协警 - 湖北 -,0,6693ce84gw1eyy1b8zl3xj20c80gidgd,3919605024154600
【没看好孙女？儿媳用热水泼婆婆 】10月2日，在姚女士出去上厕时，小孙女手部被热锅烫伤了让她十分愧疚，但儿媳认为是她故意烫的孩子，就此埋下了祸根。12月4日晚，姚女士准备给小孙女洗尿湿的棉裤时，儿媳就将一锅热水泼过来，面部被严重烫伤，几乎找不到仍完好的皮肤。,0,6693ce84gw1eyxvn3xmzhj20c8092gma,3919597977262654
#午间分享#别羡慕汪涵的人脉，去羡慕他的“为人”。,0,6693ce84gw1eyxsltxcehj20c81hk7a5,3919567023393899
【你吓我！加油时油枪突然起火！】现在很多加油站推出了自助加油服务。冬天易产生静电，如操作不当可能会引发火灾！你知道正确的操作步骤吗？提醒：加油前，切记用手触摸金属将静电释放，加油过程中，手不要离开加油枪，以免再次产生静电……为生命安全，转！,0,6693ce84gw1eywzlh7n7sj20c806lq3f,3919287934635604
【武汉一#高校后街现无人情趣用品店#】武汉理工大学华夏学院附近后街上近日新开了家24小时无人售货店，但售货机里卖的不是饮料或玩具，而是一些情趣用品。一些小孩出于好奇，有时会在店内外观望，附近的居民称，一些家长甚至带着小孩进店里操作售卖机，担心未成年人会受到影响。O武汉一高校后街现24小时无人情趣用品售货店 - 湖北 -,0,6693ce84gw1ezun0gwoifj20go0bhaau,3929837699942202
【女友查出疑似艾滋却不说 小伙婚后感染】去年三月，河南小伙小新和女友小叶前往妇幼保健院婚检时，查出女友小叶疑似感染艾滋病毒，医院单独叫住了小叶没告知男方。而小新，一切正常。婚后小新感染艾滋，随后将医院和疾控中心告上法庭。这姑娘太自私，你觉得呢？,0,6693ce84gw1ezujlvzif7j20c809s74y,3929802215925830
我们的古人说话，真是优雅啊！转~~,0,6693ce84gw1ezueh0f2o6j20b908hjre,3929752136168220
imgur网友theonewhoknots 分享的马杀鸡指南，大家可以分享给另一半，简单尝试下，注意力度和安全哈~via英国报姐,0,6693ce84gw1eyuop10f0kj20bh0z6n0e,3918563410232552
【复旦投毒案最新进展：最高法已核准林森浩死刑】9日，记者从林森浩家人获悉，林森浩的死刑复核已出结果，最高法已下发核准林森浩死刑的裁定书。林父说，8日他接到上海法院的通知，并告诉他在11日之前须赶到上海见林森浩，否则“后果自负”。林父还称，这个案子还有很多疑点没有说清。（华西都市报）,0,6693ce84gw1eytgk3r14tj20c80aadgk,3918170320854944
【42个错误的民间育儿法，你还在照做吗？】近日，武汉一对父母担心孩子着凉，不断添衣物，导致孩子患上“捂热综合征”，刚满月就多脏器衰竭致死。剃胎毛使头发更多、喂葡萄糖水去黄疸、给小宝宝把尿、动不动就补钙……这些育儿法通通有害无益！#42个错误的民间育儿法#↓↓ 转给身边的新手爸妈！,0,6693ce84gw1eyt7f45fsbj20c80r80wb,3918132571703254
【沈阳30名幼儿身上现针眼 警方介入调查】12月8日，沈阳四平市的市民称，四平市红黄蓝幼儿园约30名幼儿遭老师针扎虐童。铁西区公安分局王副局长表示，警方正在进行调查。一名家长称：报案后，经法医鉴定，孩子后背、膝盖后面、眼睛周围、脖子、头部等共有50多处针眼...(法晚),0,6693ce84gw1eyt6gw3e9nj20c80c83zr,3918095079378152
【#狗的复仇# 流浪狗被踢后招来朋友复仇】石家庄一名男子因为流浪狗睡在家门前的停车场，所以出来踢走它，原以为狗狗就这样默默离开，没想到趁男子不在场，它找来狗朋友们，展开毁车复仇。 网友：动物也有自尊心！,0,6693ce84gw1eys8p3oaspj20c80dqtae,3917793084566840
如果你有一个长达多年的好友，你也许就会理解下面这些事情，大家看看有没有中招，你想了谁？,0,6693ce84gw1ezu7j319mnj20c809lwfl,3929714387243415
【只学一篇韵文便识天下汉字】一篇神文，4000字，无一重复，涵盖了百科又韵语成章。小学六年的识字量，两个半月就可以完成。跪着看完。。。by网络,0,6693ce84gw1eyqx9jub4hj20c80ud79q,3917392696325384
【高校疑似用狗做实验后遗弃 狗狗伤口流血不断抽搐】昨天有网友爆料，西安医学院北校区疑似有大量狗被用于“实验”然后遗弃。从视频中看，狗狗身上满是伤痕，有的疑似手术伤口且还在流血，狗疼得一直在抽搐。而在该批被遗弃狗附近，还发现药物注射液的包装盒及医用无菌巾。O高校疑将狗做实验后遗弃 狗伤口流血不断抽搐 - 万象 -,0,6693ce84gw1eypsqf0r92j20c40fbabr,3917055978241186
【晒照片“看气质”游戏火了 有人一天赚了200元】 这两天，不少玩微信朋友圈的人被“主要看气质”刷屏了，参与方式有两种，要么接龙发自己照片继续游戏，要么向让你中招的微信好友发个红包。O晒照片“看气质”刷屏朋友圈 有人一天赚了200元 - 万象 - 你晒了吗？,0,6693ce84gw1eypoj7ilj7j20c80lrjt7,3916984221726454
#晚安#耳不闻人之非，目不视人之短，口不言人之过。,0,6693ce84gw1eynvbyu479j208c08cglv,3916479177345393
【小游戏，测试你的色感】找出所有色块里颜色不同的一个，你阵亡在第几张？,0,6693ce84gw1eynssnesnsj20c80c6q3c,3916396633184245
【小游戏，测试你的色感】找出所有色块里颜色不同的一个，你阵亡在第几张？,0,6693ce84gw1eynb4pblm1j20c80c074u,3916245637846123
【想给儿女起名的有福了】赶快看看这些，绝对能用的上！,0,6693ce84gw1eztmqu00a1j20bo0lcjv0,3929506920446010
